date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:46:21	5789/5789	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/testrunner-128.svg	nightwatchjs.org/img/icons/testrunner-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:23	8935/8935	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/selenium-128.svg	nightwatchjs.org/img/icons/selenium-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:25	3922/3922	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/cloudtesting-128.svg	nightwatchjs.org/img/icons/cloudtesting-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:27	5231/5231	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/junit-128.svg	nightwatchjs.org/img/icons/junit-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:29	2262/2262	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/plugins-128.svg	nightwatchjs.org/img/icons/plugins-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:31	5843/5843	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/icons/selectors-128.svg	nightwatchjs.org/img/icons/selectors-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:33	148283/148283	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/sample_test_atom.png	nightwatchjs.org/img/sample_test_atom.png	(from http://nightwatchjs.org/css/main.css)
20:46:33	2041/2041	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/remote-128.svg	nightwatchjs.org/img/icons/remote-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:35	113076/113076	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Apr%202015%2022:35:26%20GMT	http://nightwatchjs.org/img/demotestoutput.png	nightwatchjs.org/img/demotestoutput.png	(from http://nightwatchjs.org/css/main.css)
20:46:35	2215/2215	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/noconfig-128.svg	nightwatchjs.org/img/icons/noconfig-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:35	1565/1565	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/debugging-128.svg	nightwatchjs.org/img/icons/debugging-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:36	1023/1023	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/management-128.svg	nightwatchjs.org/img/icons/management-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:37	2682/2682	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/screens-128.svg	nightwatchjs.org/img/icons/screens-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:38	1317/1317	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/icons/introspection-128.svg	nightwatchjs.org/img/icons/introspection-128.svg	(from http://nightwatchjs.org/css/main.css)
20:46:41	34192/34192	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Sep%202016%2011:07:51%20GMT	http://nightwatchjs.org/img/nightcloud.png	nightwatchjs.org/img/nightcloud.png	(from http://nightwatchjs.org/css/main.css)
20:46:41	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:39%20GMT	http://nightwatchjs.org/gettingstarted/Nightwatch.js	nightwatchjs.org/gettingstarted/Nightwatch.js	(from http://nightwatchjs.org/gettingstarted/)
20:46:41	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:41%20GMT	http://nightwatchjs.org/guide/Nightwatch.js	nightwatchjs.org/guide/Nightwatch.js	(from http://nightwatchjs.org/guide/)
20:46:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2018:46:42%20GMT	http://nightwatchjs.org/blog/Nightwatch.js	nightwatchjs.org/blog/Nightwatch.js	(from http://nightwatchjs.org/blog/)
20:46:43	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:42%20GMT	http://nightwatchjs.org/Nightwatch.js/	nightwatchjs.org/Nightwatch.js/index.html	(from http://nightwatchjs.org/blog/)
20:46:43	9776/9776	---MCZ	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202014%2023:48:31%20GMT	http://nightwatchjs.org/css/blog.css	nightwatchjs.org/css/blog.css	(from http://nightwatchjs.org/blog/)
20:46:44	4313/4313	---MCZ	200	added ('OK')	text/css	date:Sun,%2025%20May%202014%2022:33:00%20GMT	http://nightwatchjs.org/css/themes/prismjs.css	nightwatchjs.org/css/themes/prismjs.css	(from http://nightwatchjs.org/blog/)
20:46:47	33703/33703	---M--	200	added ('OK')	image/jpeg	etag:W/%2283a7-2631833171%22	http://nightwatchjs.org/blog/content/images/2014/12/3qdQ3qGs.jpeg	nightwatchjs.org/blog/content/images/2014/12/3qdQ3qGs.jpg	(from http://nightwatchjs.org/blog/)
20:46:47	6065/6065	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2025%20May%202014%2022:33:00%20GMT	http://nightwatchjs.org/js/third-party/prismjs.js	nightwatchjs.org/js/third-party/prismjs.js	(from http://nightwatchjs.org/blog/)
20:46:47	19483/19483	---MCZ	200	added ('OK')	text/html	etag:W/%22HwK0uifpp5De7om65N69Zw==%22	http://nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/	nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/index.html	(from http://nightwatchjs.org/blog/)
20:46:47	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:47%20GMT	http://nightwatchjs.org/author/andrei/	nightwatchjs.org/author/andrei/index.html	(from http://nightwatchjs.org/blog/)
20:46:48	12432/12432	---MCZ	200	added ('OK')	text/xml	etag:W/%22HmKjwthWMegBfQqy8UysPA==%22	http://nightwatchjs.org/blog/rss/	nightwatchjs.org/blog/rss/index.html	(from http://nightwatchjs.org/blog/)
20:46:48	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:48%20GMT	http://nightwatchjs.org/contact/Nightwatch.js	nightwatchjs.org/contact/Nightwatch.js	(from http://nightwatchjs.org/contact/)
20:46:52	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:52%20GMT	http://nightwatchjs.org/api/).replace(/	nightwatchjs.org/api/).replace(/index.html	(from http://nightwatchjs.org/js/third-party/swig.min.js)
20:46:52	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:52%20GMT	http://nightwatchjs.org/404.html	nightwatchjs.org/404.html	(from http://nightwatchjs.org/js/third-party/dominomvc-0.1.0.min.js)
20:46:53	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:53%20GMT	http://nightwatchjs.org/api/Getting%20Started%20|%20Nightwatch.js	nightwatchjs.org/api/Getting%20Started%20_%20Nightwatch.js	(from http://nightwatchjs.org/js/app/views.js)
20:46:54	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:53%20GMT	http://nightwatchjs.org/api/Developer%20Guide%20|%20Nightwatch.js	nightwatchjs.org/api/Developer%20Guide%20_%20Nightwatch.js	(from http://nightwatchjs.org/js/app/views.js)
20:46:55	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:55%20GMT	http://nightwatchjs.org/api/API%20Reference%20|%20Nightwatch.js	nightwatchjs.org/api/API%20Reference%20_%20Nightwatch.js	(from http://nightwatchjs.org/js/app/views.js)
20:46:56	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:55%20GMT	http://nightwatchjs.org/api/Contact%20|%20Nightwatch.js	nightwatchjs.org/api/Contact%20_%20Nightwatch.js	(from http://nightwatchjs.org/js/app/views.js)
20:46:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2018:46:57%20GMT	http://nightwatchjs.org/blog/content/images/2014/11/logo-nightwatch-1.png	nightwatchjs.org/blog/content/images/2014/11/logo-nightwatch-1.png	(from http://nightwatchjs.org/css/blog.css)
20:46:58	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:57%20GMT	http://nightwatchjs.org/content/images/2014/11/logo-nightwatch-1.png/	nightwatchjs.org/content/images/2014/11/logo-nightwatch-1.png/index.html	(from http://nightwatchjs.org/css/blog.css)
20:46:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2018:46:57%20GMT	http://nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/Nightwatch.js	nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/Nightwatch.js	(from http://nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/)
20:46:59	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:46:59%20GMT	http://nightwatchjs.org/testing-webrtc-apps-with-nightwatch/Nightwatch.js/	nightwatchjs.org/testing-webrtc-apps-with-nightwatch/Nightwatch.js/index.html	(from http://nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/)
20:47:00	18353/18353	---MCZ	200	added ('OK')	text/html	etag:W/%22Vw6MgN5Qd3aOISmWhY2w/w==%22	http://nightwatchjs.org/blog/author/andrei/	nightwatchjs.org/blog/author/andrei/index.html	(from http://nightwatchjs.org/blog/testing-webrtc-apps-with-nightwatch/)
20:47:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Oct%202017%2018:47:00%20GMT	http://nightwatchjs.org/blog/author/andrei/Nightwatch.js	nightwatchjs.org/blog/author/andrei/Nightwatch.js	(from http://nightwatchjs.org/blog/author/andrei/)
20:47:01	168/168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:47:01%20GMT	http://nightwatchjs.org/author/andrei/Nightwatch.js/	nightwatchjs.org/author/andrei/Nightwatch.js/index.html	(from http://nightwatchjs.org/blog/author/andrei/)
